t,y,vy,ay
6.157911E0,-2.008888E-1,-5.012928E-2,2.760443E-3
6.174600E0,-2.016052E-1,-5.889627E-2,1.784782E-2
6.191289E0,-2.028546E-1,-5.759386E-2,8.789112E-2
6.207978E0,-2.035275E-1,-4.769232E-2,2.564794E-1
6.224667E0,-2.044465E-1,-5.378951E-2,-6.734942E-2
6.241356E0,-2.053229E-1,-4.902162E-2,-1.074407E-1
6.258044E0,-2.060827E-1,-5.518111E-2,1.573394E-1
6.274733E0,-2.071647E-1,-4.925245E-2,-1.596510E-1
6.291422E0,-2.077267E-1,-5.205347E-2,-2.186574E-1
6.308111E0,-2.089022E-1,-6.484877E-2,-3.245150E-1
6.324789E0,-2.098905E-1,-5.874352E-2,8.549562E-1
6.341478E0,-2.108622E-1,-3.961840E-2,1.001704E-1
6.358167E0,-2.112128E-1,-4.649424E-2,-3.344336E-1
6.374856E0,-2.124141E-1,-6.212880E-2,-2.597939E-1
6.391544E0,-2.132866E-1,-4.915587E-2,9.220711E-2
6.408233E0,-2.140548E-1,-5.787518E-2,1.940336E-1
6.424922E0,-2.152183E-1,-4.940933E-2,9.530038E-2
6.441611E0,-2.157040E-1,-4.493863E-2,3.086644E-1
6.458300E0,-2.167182E-1,-4.831251E-2,-3.147164E-1
6.474989E0,-2.173166E-1,-4.789914E-2,-3.565220E-1
6.491678E0,-2.183170E-1,-6.474920E-2,-3.505629E-1
6.508367E0,-2.194777E-1,-6.053828E-2,3.577228E-1
6.525056E0,-2.203376E-1,-4.979549E-2,3.735615E-1
6.541744E0,-2.211398E-1,-4.878291E-2,4.377948E-2
6.558422E0,-2.219654E-1,-4.888435E-2,3.161373E-1
6.575111E0,-2.227709E-1,-3.923672E-2,-6.646585E-1
6.591800E0,-2.232750E-1,-6.375772E-2,-1.406723E-1
6.608489E0,-2.248990E-1,-6.012125E-2,-1.600548E-3
6.625178E0,-2.252817E-1,-4.521011E-2,3.763908E-1
6.641867E0,-2.264080E-1,-6.026733E-2,-7.906599E-2
6.658556E0,-2.272933E-1,-4.390910E-2,-6.421132E-2
6.675244E0,-2.278736E-1,-5.757371E-2,-4.462722E-1
6.691933E0,-2.292150E-1,-6.834398E-2,1.636063E-1
6.708622E0,-2.301548E-1,-4.677938E-2,5.181831E-1
6.725311E0,-2.307764E-1,-4.844397E-2,1.851976E-1
6.742000E0,-2.317717E-1,-4.696906E-2,-7.167279E-1
6.758689E0,-2.323441E-1,-6.304048E-2,-1.542210E-1
6.775378E0,-2.338759E-1,-6.584481E-2,2.908853E-1
6.792067E0,-2.345419E-1,-4.159221E-2,2.956423E-1
6.808744E0,-2.352637E-1,-5.806887E-2,-4.340692E-1
6.825433E0,-2.364794E-1,-6.165071E-2,-9.223062E-2
6.842122E0,-2.373214E-1,-5.514354E-2,6.981883E-2
6.858811E0,-2.383200E-1,-6.195678E-2,-9.335954E-2
6.875500E0,-2.393894E-1,-5.893161E-2,-1.405090E-2
6.892189E0,-2.402870E-1,-5.979310E-2,2.743166E-1
6.908878E0,-2.413852E-1,-5.392483E-2,5.900293E-1
6.925567E0,-2.420869E-1,-3.662205E-2,-8.570229E-2
6.942256E0,-2.426075E-1,-5.371534E-2,-3.829836E-1
6.958944E0,-2.438798E-1,-5.906641E-2,-1.071546E-1
6.975633E0,-2.445790E-1,-4.826127E-2,8.403549E-2
6.992322E0,-2.454906E-1,-5.979312E-2,-3.858382E-1
7.009011E0,-2.465748E-1,-6.211480E-2,1.221106E-1
7.025700E0,-2.475639E-1,-5.482218E-2,1.710604E-2
7.042378E0,-2.484040E-1,-5.940378E-2,1.268197E-1
7.059067E0,-2.495460E-1,-5.562273E-2,1.005263E-1
7.075756E0,-2.502606E-1,-5.004701E-2,2.098008E-1
7.092444E0,-2.512165E-1,-5.310957E-2,-1.332273E-1
7.109133E0,-2.520333E-1,-5.185508E-2,-3.900249E-2
7.125822E0,-2.529473E-1,-5.570432E-2,-8.985687E-2
7.142511E0,-2.538926E-1,-5.494836E-2,-1.165134E-1
7.159200E0,-2.547813E-1,-5.826022E-2,-2.451594E-1
7.175889E0,-2.558372E-1,-6.461125E-2,5.633282E-1
7.192578E0,-2.569379E-1,-4.248055E-2,4.178393E-2
7.209267E0,-2.572551E-1,-5.165293E-2,2.954588E-2
7.225956E0,-2.586620E-1,-5.794183E-2,-3.909486E-1
7.242644E0,-2.591890E-1,-4.989107E-2,1.941826E-1
7.259333E0,-2.603272E-1,-6.142497E-2,3.314144E-2
7.276022E0,-2.612393E-1,-4.555123E-2,-3.640152E-2
7.292700E0,-2.618471E-1,-5.794999E-2,-2.392225E-1
7.309389E0,-2.631729E-1,-6.327473E-2,-2.275834E-1
7.326078E0,-2.639591E-1,-5.649284E-2,1.741071E-1
7.342767E0,-2.650585E-1,-6.288124E-2,-1.134814E-1
7.359456E0,-2.660579E-1,-5.830993E-2,9.635720E-2
7.376144E0,-2.670047E-1,-5.927862E-2,-1.873945E-1
7.392833E0,-2.680365E-1,-6.505569E-2,5.121980E-1
7.409522E0,-2.691761E-1,-4.593533E-2,-1.117654E-1
7.426211E0,-2.695697E-1,-5.714394E-2,-7.445715E-2
7.442900E0,-2.710835E-1,-6.489011E-2,8.516166E-2
7.459589E0,-2.717356E-1,-4.174961E-2,3.673007E-1
7.476278E0,-2.724770E-1,-5.549978E-2,-1.345962E-1
7.492967E0,-2.735881E-1,-5.121877E-2,-1.651202E-1
7.509656E0,-2.741866E-1,-5.265943E-2,-1.330555E-1
7.526333E0,-2.753451E-1,-6.351484E-2,-1.401038E-1
7.543022E0,-2.763058E-1,-5.376798E-2,-2.095456E-3
7.559711E0,-2.771398E-1,-6.165638E-2,1.506927E-1
7.576400E0,-2.783638E-1,-5.520961E-2,3.954226E-1
7.593089E0,-2.789826E-1,-4.104177E-2,-3.094053E-1
7.609778E0,-2.797337E-1,-6.622812E-2,7.934525E-2
7.626467E0,-2.811931E-1,-4.933546E-2,1.180251E-1
7.643156E0,-2.813804E-1,-4.372379E-2,4.257198E-2
7.659844E0,-2.826525E-1,-6.434364E-2,-5.066563E-1
7.676533E0,-2.835280E-1,-5.257938E-2,1.316831E-1
7.693222E0,-2.844075E-1,-6.055721E-2,-5.694702E-2
7.709911E0,-2.855493E-1,-5.817201E-2,-8.146725E-2
7.726600E0,-2.863492E-1,-5.781445E-2,-1.306343E-1
7.743289E0,-2.874790E-1,-6.695155E-2,1.079755E-2
7.759967E0,-2.885831E-1,-5.713235E-2,4.750407E-1
7.776656E0,-2.893853E-1,-4.853796E-2,6.008384E-1
7.793344E0,-2.902032E-1,-3.980577E-2,-2.853589E-2
7.810033E0,-2.907140E-1,-4.477086E-2,-6.221493E-1
7.826722E0,-2.916975E-1,-6.505904E-2,-2.409815E-1
7.843411E0,-2.928855E-1,-5.486989E-2,-1.160775E-1
7.860100E0,-2.935290E-1,-6.029354E-2,1.636534E-1
7.876789E0,-2.948979E-1,-6.095773E-2,1.816435E-2
7.893478E0,-2.955636E-1,-4.922771E-2,9.139939E-3
7.910167E0,-2.965411E-1,-6.536112E-2,-3.965001E-1
7.926856E0,-2.977452E-1,-6.420410E-2,4.078383E-2
7.943544E0,-2.986840E-1,-6.019511E-2,5.988791E-1
7.960233E0,-2.997544E-1,-4.868390E-2,5.442432E-1
7.976922E0,-3.003090E-1,-3.657418E-2,-1.791495E-1
7.993611E0,-3.009752E-1,-5.560397E-2,-5.287437E-1
8.010289E0,-3.021643E-1,-5.986572E-2,-7.976565E-2
8.026978E0,-3.029727E-1,-5.220995E-2,-1.216806E-1
8.043667E0,-3.039070E-1,-6.528477E-2,2.799853E-1
8.060356E0,-3.051517E-1,-4.868382E-2,-3.234916E-3
8.077044E0,-3.055319E-1,-5.242778E-2,6.778287E-2
8.093733E0,-3.069017E-1,-6.152763E-2,-5.095120E-2
8.110422E0,-3.075856E-1,-4.364231E-2,3.180799E-1
8.127111E0,-3.083584E-1,-5.356880E-2,2.875424E-2
8.143800E0,-3.093736E-1,-4.643491E-2,-2.508503E-1
8.160489E0,-3.099082E-1,-5.369570E-2,-2.112622E-1
8.177178E0,-3.111658E-1,-6.343466E-2,-1.607304E-1
8.193867E0,-3.120256E-1,-5.242968E-2,-4.152169E-2
8.210556E0,-3.129158E-1,-6.510507E-2,3.534486E-2
8.227244E0,-3.141986E-1,-5.729677E-2,3.123898E-1
8.243922E0,-3.148276E-1,-4.620634E-2,3.329859E-1
8.260611E0,-3.157404E-1,-5.180616E-2,-2.344405E-2
8.277300E0,-3.165568E-1,-4.543277E-2,-2.436571E-1
8.293989E0,-3.172568E-1,-5.717827E-2,-2.082582E-1
8.310678E0,-3.184653E-1,-5.913185E-2,-1.152830E-1
8.327367E0,-3.192305E-1,-5.390518E-2,1.396005E-1
8.344056E0,-3.202645E-1,-5.908140E-2,4.492143E-2
8.360744E0,-3.212025E-1,-5.115468E-2,-1.150871E-1
8.377433E0,-3.219719E-1,-5.991777E-2,-1.848429E-1
8.394122E0,-3.232024E-1,-6.345947E-2,5.880243E-1
8.410811E0,-3.240901E-1,-3.760869E-2,2.528125E-1
8.427500E0,-3.244577E-1,-4.828605E-2,-2.434183E-1
8.444189E0,-3.257018E-1,-5.784643E-2,-5.307523E-1
8.460878E0,-3.263885E-1,-5.545188E-2,1.913411E-1
8.477556E0,-3.275520E-1,-5.942173E-2,-1.281805E-1
8.494244E0,-3.283712E-1,-5.401814E-2,-4.963673E-2
8.510933E0,-3.293550E-1,-6.331685E-2,2.946623E-2
8.527622E0,-3.304846E-1,-5.534120E-2,5.221492E-2
8.544311E0,-3.312022E-1,-5.562042E-2,2.956632E-1
8.561000E0,-3.323411E-1,-5.301727E-2,3.676140E-1
8.577689E0,-3.329718E-1,-3.727140E-2,-2.515792E-2
8.594378E0,-3.335851E-1,-5.349173E-2,-5.089749E-1
8.611067E0,-3.347572E-1,-6.050675E-2,-3.602839E-1
8.627756E0,-3.356047E-1,-5.915108E-2,1.481184E-1
8.644444E0,-3.367315E-1,-6.036598E-2,2.671418E-1
8.661133E0,-3.376196E-1,-4.777139E-2,6.627581E-2
8.677822E0,-3.383261E-1,-5.571073E-2,-3.433708E-1
8.694511E0,-3.394791E-1,-6.448903E-2,-1.890379E-1
8.711200E0,-3.404786E-1,-5.894932E-2,4.331307E-1
8.727878E0,-3.414460E-1,-5.138100E-2,4.927409E-1
8.744567E0,-3.421930E-1,-4.124033E-2,-9.754752E-2
8.761256E0,-3.428225E-1,-5.245348E-2,-4.858976E-1
8.777944E0,-3.439437E-1,-6.279622E-2,-1.299115E-1
8.794633E0,-3.449185E-1,-5.405401E-2,4.112436E-2
8.811322E0,-3.457479E-1,-5.941766E-2,2.404881E-1
8.828011E0,-3.469018E-1,-5.188975E-2,-1.138854E-1
8.844700E0,-3.474799E-1,-5.412047E-2,-1.466120E-2
8.861389E0,-3.487082E-1,-6.205657E-2,-1.104526E-1
8.878078E0,-3.495512E-1,-5.157571E-2,5.360656E-1
8.894767E0,-3.504297E-1,-4.693064E-2,9.975573E-2
8.911456E0,-3.511177E-1,-4.580960E-2,-3.880156E-1
8.928144E0,-3.519587E-1,-6.057142E-2,-2.444183E-1
8.944822E0,-3.531387E-1,-5.802662E-2,9.423696E-2
8.961522E0,-3.538955E-1,-5.145896E-2,-9.405267E-2
8.978200E0,-3.548563E-1,-6.385096E-2,-7.729731E-3
8.994889E0,-3.560260E-1,-5.481295E-2,1.351658E-2
9.011578E0,-3.566859E-1,-5.579846E-2,-9.740136E-2
9.028267E0,-3.578884E-1,-6.578698E-2,3.335043E-2
9.044956E0,-3.588817E-1,-5.168933E-2,7.227769E-3
9.061644E0,-3.596137E-1,-6.166218E-2,2.081772E-1
9.078333E0,-3.609398E-1,-5.450953E-2,4.202312E-2
9.095022E0,-3.614331E-1,-4.795841E-2,2.175261E-1
9.111711E0,-3.625406E-1,-5.735746E-2,-2.559925E-1
9.128400E0,-3.633476E-1,-5.093344E-2,2.020653E-2
9.145089E0,-3.642406E-1,-5.805668E-2,-8.628845E-2
9.161778E0,-3.652854E-1,-5.572580E-2,-9.837741E-3
9.178467E0,-3.661006E-1,-5.492449E-2,-8.203296E-2
9.195144E0,-3.671180E-1,-6.116908E-2,-2.437146E-1
9.211833E0,-3.681416E-1,-6.211502E-2,5.584975E-5
9.228522E0,-3.691913E-1,-6.153688E-2,2.599213E-1
9.245211E0,-3.701956E-1,-5.384501E-2,2.882457E-1
9.261900E0,-3.709885E-1,-4.995142E-2,-4.715130E-2
9.278589E0,-3.718629E-1,-5.644237E-2,2.262180E-1
9.295278E0,-3.728724E-1,-4.536980E-2,-1.271182E-1
9.311967E0,-3.733772E-1,-5.259345E-2,-2.760682E-1
9.328656E0,-3.746279E-1,-6.460583E-2,-2.248283E-1
9.345344E0,-3.755336E-1,-5.399257E-2,2.820170E-1
9.362033E0,-3.764300E-1,-5.622985E-2,-1.082839E-1
9.378722E0,-3.774104E-1,-5.841322E-2,-1.329466E-1
9.395411E0,-3.783797E-1,-5.994616E-2,-6.504284E-2
9.412100E0,-3.794113E-1,-6.124578E-2,1.121411E-2
9.428789E0,-3.804240E-1,-5.935537E-2,-1.057463E-2
9.445467E0,-3.813918E-1,-6.082224E-2,-4.533433E-2
9.462200E0,-3.824561E-1,-6.210481E-2,-2.470563E-1
9.478844E0,-3.834647E-1,-6.735096E-2,2.001705E-1
9.495533E0,-3.847011E-1,-5.967167E-2,1.969375E-1
9.512222E0,-3.854564E-1,-5.430952E-2,4.023102E-3
9.528911E0,-3.865139E-1,-6.408085E-2,-1.356031E-1
9.545600E0,-3.875953E-1,-5.862887E-2,6.676833E-2
9.562289E0,-3.884708E-1,-5.904586E-2,3.058442E-1
9.578978E0,-3.895661E-1,-5.298999E-2,3.519155E-1
9.595667E0,-3.902395E-1,-4.244656E-2,-3.425100E-2
9.612356E0,-3.909829E-1,-5.504001E-2,-4.847802E-1
9.629044E0,-3.920766E-1,-6.185186E-2,-6.492118E-2
9.645733E0,-3.930474E-1,-5.509497E-2,2.590012E-1
9.662422E0,-3.939155E-1,-5.275024E-2,2.865101E-2
9.679111E0,-3.948080E-1,-5.464165E-2,-2.329358E-1
9.695789E0,-3.957387E-1,-6.014264E-2,-1.700933E-1
9.712478E0,-3.968148E-1,-6.176743E-2,-2.596723E-2
9.729167E0,-3.978004E-1,-5.952521E-2,5.706266E-2
9.745856E0,-3.988016E-1,-6.033532E-2,-1.676759E-2
9.762544E0,-3.998142E-1,-6.018553E-2,-1.380258E-1
9.779233E0,-4.008105E-1,-6.412093E-2,-8.802282E-2
9.795922E0,-4.019545E-1,-6.496950E-2,7.359912E-2
9.812611E0,-4.029790E-1,-6.018250E-2,1.930062E-1
9.829300E0,-4.039632E-1,-5.872807E-2,7.275629E-2
9.845989E0,-4.049392E-1,-5.793497E-2,-9.574625E-2
9.862678E0,-4.058970E-1,-6.125049E-2,-7.463836E-2
9.879367E0,-4.069836E-1,-6.204649E-2,-1.824900E-1
9.896056E0,-4.079679E-1,-6.506643E-2,3.786195E-2
9.912733E0,-4.091547E-1,-6.399518E-2,1.422062E-1
9.929422E0,-4.101032E-1,-5.732470E-2,1.479276E-1
9.946111E0,-4.110681E-1,-5.989867E-2,-5.282941E-2
9.962800E0,-4.121025E-1,-5.991094E-2,-1.776736E-1
9.979489E0,-4.130678E-1,-6.405053E-2,3.692930E-1
9.996178E0,-4.142404E-1,-5.223252E-2,1.835048E-1
1.001287E1,-4.148112E-1,-4.967518E-2,1.959986E-1
1.002956E1,-4.158984E-1,-5.424559E-2,-7.587265E-2
1.004624E1,-4.166218E-1,-4.643897E-2,8.057715E-2
1.006293E1,-4.174485E-1,-5.344109E-2,-3.533072E-1
1.007962E1,-4.184055E-1,-5.870976E-2,-5.156908E-2
1.009631E1,-4.194081E-1,-5.562927E-2,-1.936341E-1
1.011300E1,-4.202623E-1,-6.214264E-2,-1.680779E-1
1.012969E1,-4.214822E-1,-6.601708E-2,5.069547E-2
1.014638E1,-4.224658E-1,-5.713978E-2,2.218337E-1
1.016306E1,-4.233888E-1,-5.865361E-2,-6.166470E-2
1.017974E1,-4.244229E-1,-6.058415E-2,-9.273979E-2
1.019643E1,-4.254110E-1,-6.065369E-2,3.920739E-2
1.021312E1,-4.264473E-1,-6.016185E-2,-3.366358E-2
1.022981E1,-4.274190E-1,-6.066816E-2,2.525760E-1
1.024650E1,-4.284723E-1,-5.400708E-2,4.540595E-1
1.026319E1,-4.292217E-1,-4.285471E-2,1.721530E-1
1.027988E1,-4.299027E-1,-4.795546E-2,-2.551087E-1
1.029657E1,-4.308223E-1,-5.387947E-2,-3.678873E-1
1.031326E1,-4.317011E-1,-5.808765E-2,3.054741E-2
1.032994E1,-4.327612E-1,-5.570357E-2,-1.628161E-1
1.034663E1,-4.335603E-1,-5.893449E-2,-1.438909E-1
1.036332E1,-4.347283E-1,-6.542974E-2,-1.768838E-1
1.038001E1,-4.357442E-1,-6.182435E-2,1.361663E-1
1.039670E1,-4.367918E-1,-6.194831E-2,3.312839E-1
1.041338E1,-4.378113E-1,-5.174770E-2,1.451036E-1
1.043007E1,-4.385185E-1,-5.301443E-2,2.711677E-1
1.044676E1,-4.395808E-1,-4.913232E-2,-2.370638E-1
1.046344E1,-4.401584E-1,-5.267814E-2,7.460525E-2
1.048013E1,-4.413390E-1,-5.598621E-2,-7.126072E-2
1.049682E1,-4.420271E-1,-4.738061E-2,2.958240E-2
1.051351E1,-4.429205E-1,-5.819818E-2,-4.084516E-1
1.053020E1,-4.439696E-1,-6.164251E-2,-3.144118E-3
1.054689E1,-4.449780E-1,-5.767932E-2,1.463885E-2
1.056358E1,-4.458948E-1,-5.984406E-2,5.511707E-2
1.058027E1,-4.469754E-1,-5.852288E-2,-7.909678E-2
1.059696E1,-4.478482E-1,-5.904025E-2,4.952533E-4
1.061364E1,-4.489461E-1,-6.190159E-2,-1.644199E-2
1.063032E1,-4.499136E-1,-5.758727E-2,-6.494025E-2
1.064701E1,-4.508676E-1,-6.357272E-2,-1.301805E-1
1.066370E1,-4.520356E-1,-6.457538E-2,-6.602759E-3
1.068039E1,-4.530230E-1,-6.106033E-2,3.718871E-1
1.069708E1,-4.540736E-1,-5.466191E-2,3.192042E-1
1.071377E1,-4.548475E-1,-4.759089E-2,1.661677E-1
1.073046E1,-4.556621E-1,-5.042029E-2,2.903461E-2
1.074714E1,-4.565304E-1,-4.754622E-2,-4.502219E-1
1.076383E1,-4.572491E-1,-6.132893E-2,-1.602115E-1
1.078052E1,-4.585774E-1,-6.135698E-2,8.519422E-2
1.079721E1,-4.592970E-1,-4.972312E-2,1.465974E-1
1.081390E1,-4.602370E-1,-6.037626E-2,-3.542424E-1
1.083059E1,-4.613123E-1,-6.209480E-2,-2.157893E-2
1.084728E1,-4.623096E-1,-5.983992E-2,1.308755E-1
1.086397E1,-4.633096E-1,-5.833232E-2,-8.818251E-2
1.088064E1,-4.642560E-1,-6.163237E-2,7.820957E-2
1.089733E1,-4.653661E-1,-5.848161E-2,5.762514E-2
1.091402E1,-4.662080E-1,-5.591222E-2,-1.778695E-2
1.093071E1,-4.672323E-1,-6.173361E-2,-3.389566E-1
1.094740E1,-4.682685E-1,-6.598981E-2,1.488835E-1
1.096409E1,-4.694349E-1,-5.933531E-2,9.411662E-2
1.098078E1,-4.702490E-1,-5.796391E-2,2.875067E-1
1.099747E1,-4.713696E-1,-5.552999E-2,-3.223033E-1
1.101416E1,-4.721024E-1,-6.156852E-2,-1.707068E-1
1.103084E1,-4.734246E-1,-6.934327E-2,2.143902E-1
1.104753E1,-4.744170E-1,-5.036681E-2,8.858746E-1
1.106422E1,-4.751057E-1,-3.892291E-2,6.779595E-2
1.108091E1,-4.757161E-1,-4.721275E-2,-9.093763E-1
1.109760E1,-4.766816E-1,-7.080072E-2,-2.381898E-1
1.111429E1,-4.780793E-1,-6.066211E-2,1.570524E-1
1.113097E1,-4.787057E-1,-5.467922E-2,2.947803E-1
1.114766E1,-4.799038E-1,-6.059953E-2,-1.117186E-1
1.116434E1,-4.807284E-1,-5.232802E-2,5.712067E-2
1.118103E1,-4.816504E-1,-6.039025E-2,-1.440614E-1
1.119772E1,-4.827441E-1,-5.925417E-2,-8.781110E-2
1.121432E1,-4.836229E-1,-5.973573E-2,2.795195E-2
1.123110E1,-4.847379E-1,-6.165460E-2,-2.974583E-2
1.124779E1,-4.856862E-1,-5.810723E-2,5.496449E-3
1.126448E1,-4.866774E-1,-6.229930E-2,-8.407764E-2
1.128117E1,-4.877656E-1,-6.201734E-2,-3.169089E-2
1.129786E1,-4.887474E-1,-6.162930E-2,4.185063E-3
1.131454E1,-4.898227E-1,-6.329664E-2,2.508137E-1
1.133123E1,-4.908601E-1,-5.373629E-2,5.118887E-2
1.134792E1,-4.916163E-1,-5.758932E-2,-2.110815E-1
1.136461E1,-4.927823E-1,-6.605982E-2,-2.466957E-1
1.138129E1,-4.938205E-1,-6.289816E-2,3.399933E-1
1.139798E1,-4.948810E-1,-5.644573E-2,6.105856E-1
1.141467E1,-4.957045E-1,-4.150063E-2,1.168558E-1
1.143136E1,-4.962662E-1,-4.911037E-2,-3.488661E-1
1.144804E1,-4.973437E-1,-5.941684E-2,-3.428051E-1
1.146473E1,-4.982494E-1,-5.654804E-2,1.411013E-1
1.148142E1,-4.992312E-1,-5.643565E-2,-1.761875E-1
1.149811E1,-5.001331E-1,-6.049775E-2,-4.411091E-2
1.151480E1,-5.012504E-1,-6.095093E-2,1.353423E-1
1.153149E1,-5.021675E-1,-5.354460E-2,8.991590E-3
1.154818E1,-5.030376E-1,-5.998556E-2,-2.500441E-1
1.156487E1,-5.041697E-1,-6.477052E-2,-1.252500E-1
1.158156E1,-5.051995E-1,-6.213226E-2,1.757984E-1
1.159823E1,-5.062428E-1,-5.985915E-2,4.877352E-1
1.161492E1,-5.071968E-1,-4.653427E-2,-8.075503E-2
1.163161E1,-5.077960E-1,-5.688193E-2,-9.682807E-2
1.164830E1,-5.090954E-1,-5.985103E-2,-4.469641E-1
1.166499E1,-5.097937E-1,-6.093147E-2,7.972041E-2
1.168168E1,-5.111292E-1,-6.706726E-2,3.475787E-1
1.169837E1,-5.120323E-1,-4.430363E-2,6.246283E-1
1.171506E1,-5.126080E-1,-4.391945E-2,-1.464756E-1
1.173174E1,-5.134982E-1,-5.329464E-2,-6.356394E-1
1.174843E1,-5.143868E-1,-6.245813E-2,-2.625514E-1
1.176512E1,-5.155829E-1,-6.556986E-2,5.513798E-2
1.178181E1,-5.165754E-1,-5.779640E-2,2.511195E-1
1.179850E1,-5.175121E-1,-5.740045E-2,1.236579E-1
1.181519E1,-5.184913E-1,-5.482225E-2,-1.148476E-1
1.183188E1,-5.193419E-1,-5.884666E-2,-1.895974E-1
1.184856E1,-5.204548E-1,-6.430797E-2,-1.053396E-1
1.186524E1,-5.214876E-1,-6.070344E-2,1.999101E-1
1.188193E1,-5.224809E-1,-5.785757E-2,1.746953E-1
1.189862E1,-5.234188E-1,-5.477088E-2,3.728891E-1
1.191531E1,-5.243091E-1,-4.625427E-2,-1.466169E-2
1.193200E1,-5.249627E-1,-5.165364E-2,-2.142320E-1
1.194869E1,-5.260332E-1,-5.875617E-2,-4.555071E-1
1.196538E1,-5.269238E-1,-6.226311E-2,4.223341E-1
1.198207E1,-5.281114E-1,-5.086900E-2,8.931259E-2
1.199876E1,-5.286217E-1,-4.951029E-2,-8.221990E-2
1.201544E1,-5.297639E-1,-6.273532E-2,-2.740149E-1
1.203213E1,-5.307157E-1,-5.466053E-2,-1.543561E-2
1.204882E1,-5.315884E-1,-6.200126E-2,-1.082398E-1
1.206551E1,-5.327851E-1,-6.269678E-2,-1.039449E-1
1.208219E1,-5.336803E-1,-6.053826E-2,1.182090E-1
1.209888E1,-5.348051E-1,-6.266371E-2,1.001021E-2
1.211557E1,-5.357719E-1,-5.785965E-2,7.211557E-2
1.213226E1,-5.367363E-1,-6.052171E-2,-5.934588E-2
1.214894E1,-5.377920E-1,-6.095973E-2,-5.944720E-2
1.216563E1,-5.387710E-1,-6.111005E-2,2.097716E-1
1.218232E1,-5.398317E-1,-5.605624E-2,2.663636E-1
1.219901E1,-5.406421E-1,-4.958085E-2,-2.773854E-1
1.221570E1,-5.414866E-1,-6.466965E-2,-3.321539E-1
1.223239E1,-5.428006E-1,-6.631377E-2,-7.178250E-2
1.224908E1,-5.437000E-1,-6.055597E-2,9.227519E-1
1.226577E1,-5.448218E-1,-4.269552E-2,1.246164E-1
